patch,Mountain range,date [DD.MM.YYYY],time [HH:MM],water_temp [C],ph [pH],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],doc [ug l-1],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1]
GL42_UP_2,Caucasus Mountains,11.09.19,12:09,0.3,7.73,57.5,30.3,Midjirgi,43.0925,43.1693,2668,43.0936,43.1692,2637,5157,3723,122,31,0,14.92,0.48,31.23,0.001527667,NA,0.000747947,0.056483703,0.010341933,0.280587155,0.021150768,6.890992,NA,2749998.1,1.25E-05,299,NA,NA,NA,NA,NA,NA,NA,NA,3.71,17.87,339.68,2.28
GL42_UP_3,Caucasus Mountains,11.09.19,12:09,0.3,7.73,57.5,30.3,Midjirgi,43.0925,43.1693,2668,43.0936,43.1692,2637,5157,3723,122,31,0,14.92,0.48,31.23,0.001299,0.040549,4.63E-05,0.075274214,0.003972407,0.261730374,0.009255386,8.05148,NA,1215723.65,2.19E-05,299,NA,NA,NA,NA,NA,NA,NA,NA,3.71,17.87,339.68,2.28
GL42_DN_1,Caucasus Mountains,08.09.19,11:35,3.8,7.79,69.9,52,Midjirgi,43.0925,43.1693,2668,43.1122,43.1494,2121,5157,3710,2737,547,0,16.41,0.36,45.68,0.009174,NA,0.013177637,0.171204359,0.019390053,0.418771669,0.002213883,18.58551,62026.16933,2874351.93,6.73E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL42_DN_2,Caucasus Mountains,08.09.19,11:35,3.8,7.79,69.9,52,Midjirgi,43.0925,43.1693,2668,43.1122,43.1494,2121,5157,3710,2737,547,0,16.41,0.36,45.68,0.004156,0.748613,0.01701148,0.217394533,0.028643126,0.475439523,0.034309263,47.68235,NA,2518060.72,4.67E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL42_DN_3,Caucasus Mountains,08.09.19,11:35,3.8,7.79,69.9,52,Midjirgi,43.0925,43.1693,2668,43.1122,43.1494,2121,5157,3710,2737,547,0,16.41,0.36,45.68,0.009060333,NA,0.095719264,0.253041468,0.050961253,0.498161009,0.037767374,52.16019,NA,1882994.35,3.61E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL43_UP_1,Caucasus Mountains,09.09.19,10:05,0,6.48,156,93.9,Bezengi,43.105,43.1319,2205,43.1057,43.1318,2190,5083,3551,81,15,45,42.12,0.45,93.79,0.001277,4.31754,0.002791467,0.032349429,0.058235482,0.496124164,0.017777762,0.03817,14478.332,1358649.8,5.18E-05,150.35,4.826905,4.800055,3.722395,16.09886,6.39892,28.36953,NA,NA,NA,NA,NA,NA
GL43_UP_2,Caucasus Mountains,09.09.19,10:05,0,6.48,156,93.9,Bezengi,43.105,43.1319,2205,43.1057,43.1318,2190,5083,3551,81,15,45,42.12,0.45,93.79,0.001102667,3.920149,0.001965607,0.081789124,0.011958927,0.0399967,0.010636547,2.853708,NA,1584569.96,3.93E-05,150.35,4.826905,4.800055,3.722395,16.09886,6.39892,28.36953,NA,NA,NA,NA,NA,NA
GL43_UP_3,Caucasus Mountains,09.09.19,10:05,0,6.48,156,93.9,Bezengi,43.105,43.1319,2205,43.1057,43.1318,2190,5083,3551,81,15,45,42.12,0.45,93.79,0,3.999959,0.001359825,0.00697785,0.004140683,0.094747149,0.00247668,1.934292,NA,1662319.75,2.83E-05,150.35,4.826905,4.800055,3.722395,16.09886,6.39892,28.36953,NA,NA,NA,NA,NA,NA
GL43_DN_1,Caucasus Mountains,08.09.19,04:48,0.6,7.75,96,NA,Bezengi,43.105,43.1319,2205,43.1172,43.1493,2037,5083,3551,1993,168,45,42.13,0.42,100.78,0.001734667,5.082094,0.00316044,0.001345746,0.01746183,0.003647456,0.0121025,53.5568175,80146.209,2340735.3,1.63E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL43_DN_2,Caucasus Mountains,08.09.19,04:48,0.6,7.75,96,NA,Bezengi,43.105,43.1319,2205,43.1172,43.1493,2037,5083,3551,1993,168,45,42.13,0.42,100.78,0.000341667,NA,0.003532541,0.039364069,0.006211058,0.283342398,0.003579822,103.1241025,NA,1666327.16,1.51E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL43_DN_3,Caucasus Mountains,08.09.19,04:48,0.6,7.75,96,NA,Bezengi,43.105,43.1319,2205,43.1172,43.1493,2037,5083,3551,1993,168,45,42.13,0.42,100.78,0,0.738604,0.000202442,0.01978575,0.002295712,0.021246715,0.298085554,101.3908,NA,1383926.95,7.86E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GL44_UP_1,Caucasus Mountains,10.09.19,13:00,0.2,8.14,154.4,37.8,"""50""/""442""",43.0915,43.2011,3531,43.0924,43.199,3481,4566,3895,197,50,315,0.96,0.42,2.26,0.008527,0,0.005277437,0.426767594,0.021784358,0.880126336,0.025374677,14.4948675,13658.04367,3082983.4,1.55E-05,352.6666667,1.78903,1.64509,2.029945,18.69214,1.12403,35.15068,NA,NA,NA,NA,NA,NA
GL44_UP_2,Caucasus Mountains,10.09.19,13:00,0.2,8.14,154.4,37.8,"""50""/""442""",43.0915,43.2011,3531,43.0924,43.199,3481,4566,3895,197,50,315,0.96,0.42,2.26,0.003952,0,0.010730782,0.191604466,0.045542068,1.074168325,0.01019868,29.105235,NA,3023027.48,1.98E-05,352.6666667,1.78903,1.64509,2.029945,18.69214,1.12403,35.15068,NA,NA,NA,NA,NA,NA
GL44_UP_3,Caucasus Mountains,10.09.19,13:00,0.2,8.14,154.4,37.8,"""50""/""442""",43.0915,43.2011,3531,43.0924,43.199,3481,4566,3895,197,50,315,0.96,0.42,2.26,0.005223667,0.671848,0.01144831,0.037178417,0.032895379,0.734863998,0.003700027,29.753215,NA,3491602.57,1.98E-06,352.6666667,1.78903,1.64509,2.029945,18.69214,1.12403,35.15068,NA,NA,NA,NA,NA,NA
GL44_DN_1,Caucasus Mountains,11.09.19,15:33,3,8,126.7,10.5,"""50""/""442""",43.0915,43.2011,3531,43.0941,43.1733,2660,4566,3912,2297,871,315,1.06,0.2,5.25,0.510728667,NA,0.41074664,9.275778375,4.394796981,41.68947834,1.480894669,26.70438,4308.978667,140339198,5.82E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,10.1,587.49,0.09
GL44_DN_2,Caucasus Mountains,11.09.19,15:33,3,8,126.7,10.5,"""50""/""442""",43.0915,43.2011,3531,43.0941,43.1733,2660,4566,3912,2297,871,315,1.06,0.2,5.25,0.169341667,5.425858,0.237310765,4.63908638,1.622220659,21.04205539,0.564770387,16.30216,NA,118609507,6.80E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,10.1,587.49,0.09
GL44_DN_3,Caucasus Mountains,11.09.19,15:33,3,8,126.7,10.5,"""50""/""442""",43.0915,43.2011,3531,43.0941,43.1733,2660,4566,3912,2297,871,315,1.06,0.2,5.25,0.210178667,NA,0.75317995,4.235752565,1.926987933,27.69728752,0.751841409,23.58956,NA,77911735.6,0.000107912,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,10.1,587.49,0.09
GL45_UP_1,Caucasus Mountains,12.09.19,12:02,0.6,8.02,135.7,5.7,"""50""/""4446""",43.0734,43.1787,3215,43.0752,43.1743,3027,4291,3725,415,188,270,0.31,0.26,1.22,0.001939667,0.055187,0.007845659,0.110747031,0.02975216,1.170257597,0.023941277,34.42205,22943.041,5498732.07,2.26E-05,239.1,1.55938,1.332195,2.298975,14.44164,0.90888,31.26529,NA,NA,1.27,5.28,531.01,0.47
GL45_UP_2,Caucasus Mountains,12.09.19,12:02,0.6,8.02,135.7,5.7,"""50""/""4446""",43.0734,43.1787,3215,43.0752,43.1743,3027,4291,3725,415,188,270,0.31,0.26,1.22,0.002615,3.06494,0.009750771,0.111936633,0.030327154,1.747471335,0.020101906,87.671925,NA,10439627.4,2.23E-05,239.1,1.55938,1.332195,2.298975,14.44164,0.90888,31.26529,NA,NA,1.27,5.28,531.01,0.47
GL45_UP_3,Caucasus Mountains,12.09.19,12:02,0.6,8.02,135.7,5.7,"""50""/""4446""",43.0734,43.1787,3215,43.0752,43.1743,3027,4291,3725,415,188,270,0.31,0.26,1.22,0.026807,3.150792,0.019340145,0.428895401,0.206876717,2.694295635,0.053140894,107.591375,NA,6972011.97,2.15E-05,239.1,1.55938,1.332195,2.298975,14.44164,0.90888,31.26529,NA,NA,1.27,5.28,531.01,0.47
GL45_DN_1,Caucasus Mountains,12.09.19,14:51,4.7,8,123.1,12.5,"""50""/""4446""",43.0734,43.1787,3215,43.0751,43.1714,2924,4291,3725,645,291,270,0.31,0.25,1.25,0.075332,3.609235,0.077059623,5.310449066,0.480071213,8.140364971,0.072685,121.7146,27360.74733,33249353,3.08E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.66,550.74,1.21
GL45_DN_2,Caucasus Mountains,12.09.19,14:51,4.7,8,123.1,12.5,"""50""/""4446""",43.0734,43.1787,3215,43.0751,43.1714,2924,4291,3725,645,291,270,0.31,0.25,1.25,0.058852333,3.345325,0.066976387,1.772324434,0.307654724,5.496216055,0.119682686,146.61255,NA,29086659.5,2.04E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.66,550.74,1.21
GL45_DN_3,Caucasus Mountains,12.09.19,14:51,4.7,8,123.1,12.5,"""50""/""4446""",43.0734,43.1787,3215,43.0751,43.1714,2924,4291,3725,645,291,270,0.31,0.25,1.25,0.044089,3.095548,0.076541757,3.52452984,0.41518176,4.942548066,0.382701539,76.807375,NA,37193301.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.66,550.74,1.21
GL46_UP_1,Caucasus Mountains,13.09.19,11:30,0.4,8.06,104.3,33.7,"""443""",43.0808,43.1882,3351,43.0832,43.1839,3154,4595,3872,440,197,270,1.57,0.55,2.88,0.048202667,3.366763,0.118882144,2.243527828,0.330719883,8.855336804,0.122450307,83.761775,33603.45633,18795594.4,5.45E-05,184.4333333,1.00676,1.14904,1.6287,10.37212,NA,NA,NA,NA,1.58,6.57,411.76,0.74
GL46_UP_2,Caucasus Mountains,13.09.19,11:30,0.4,8.06,104.3,33.7,"""443""",43.0808,43.1882,3351,43.0832,43.1839,3154,4595,3872,440,197,270,1.57,0.55,2.88,0.036712333,0,0.099810403,1.292053678,0.207308307,6.121877583,0.118822653,100.4344,NA,6813705.66,2.07E-05,184.4333333,1.00676,1.14904,1.6287,10.37212,NA,NA,NA,NA,1.58,6.57,411.76,0.74
GL46_UP_3,Caucasus Mountains,13.09.19,11:30,0.4,8.06,104.3,33.7,"""443""",43.0808,43.1882,3351,43.0832,43.1839,3154,4595,3872,440,197,270,1.57,0.55,2.88,0.128029,4.466301,0.135778763,3.469767933,0.404556125,13.19234767,0.118761351,133.5412,NA,28193146.3,2.57E-05,184.4333333,1.00676,1.14904,1.6287,10.37212,NA,NA,NA,NA,1.58,6.57,411.76,0.74
GL46_DN_1,Caucasus Mountains,13.09.19,14:30,7,8.02,116.8,54.9,"""443""",43.0808,43.1882,3351,43.0858,43.173,2779,4595,3871,1373,572,270,1.58,0.4,3.92,0.044039,0.505943,0.070819985,0.818554258,0.245701623,5.888254946,0.091475219,54.9258,75728.873,19878226.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,1.96,431.09,1.05
GL46_DN_2,Caucasus Mountains,13.09.19,14:30,7,8.02,116.8,54.9,"""443""",43.0808,43.1882,3351,43.0858,43.173,2779,4595,3871,1373,572,270,1.58,0.4,3.92,0.115836,NA,0.119693042,2.157929401,0.309565893,9.754631909,0.159052033,95.13745,NA,36993276.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,1.96,431.09,1.05
GL46_DN_3,Caucasus Mountains,13.09.19,14:30,7,8.02,116.8,54.9,"""443""",43.0808,43.1882,3351,43.0858,43.173,2779,4595,3871,1373,572,270,1.58,0.4,3.92,0.016782,1.872998,0.035332052,0.397203113,0.1141052,4.573912583,0.054000793,100.23865,NA,18541271.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,1.96,431.09,1.05
GL47_UP_1,Caucasus Mountains,17.09.19,10:23,0.5,7.68,36.1,26.9,Kashkatash ,43.2106,42.6841,2573,43.2116,42.6847,2517,4224,3336,122,56,0,3.04,0.42,7.22,0.015034333,0.148293,0.019377632,3.977695907,0.06100032,2.314783655,0.021069624,3.8125575,111137.9243,3010467.56,3.19E-05,246.7666667,NA,NA,NA,NA,NA,NA,NA,NA,0.94,13.06,123.58,0.98
GL47_UP_2,Caucasus Mountains,17.09.19,10:23,0.5,7.68,36.1,26.9,Kashkatash ,43.2106,42.6841,2573,43.2116,42.6847,2517,4224,3336,122,56,0,3.04,0.42,7.22,0.025104667,0.433371,0.026853177,2.248588841,0.095428799,1.858464333,0.057698507,27.401545,NA,7540987.02,4.82E-05,246.7666667,NA,NA,NA,NA,NA,NA,NA,NA,0.94,13.06,123.58,0.98
GL47_UP_3,Caucasus Mountains,17.09.19,10:23,0.5,7.68,36.1,26.9,Kashkatash ,43.2106,42.6841,2573,43.2116,42.6847,2517,4224,3336,122,56,0,3.04,0.42,7.22,0.010400667,0,0.022491595,0.626180408,0.090545152,2.105828983,0.030367819,35.226215,NA,2078046.91,3.10E-05,246.7666667,NA,NA,NA,NA,NA,NA,NA,NA,0.94,13.06,123.58,0.98
GL47_DN_1,Caucasus Mountains,17.09.19,14:31,2.4,7.35,28.1,33.9,Kashkatash ,43.2106,42.6841,2573,43.2203,42.6839,2177,4224,3336,1087,396,0,3.04,0.39,7.75,0.11745,0.130398,0.03401383,12.13281165,0.130208047,2.392878422,0.048254258,5.643718,146145.164,9160647.51,6.74E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,4.97,89.53,0.75
GL47_DN_2,Caucasus Mountains,17.09.19,14:31,2.4,7.35,28.1,33.9,Kashkatash ,43.2106,42.6841,2573,43.2203,42.6839,2177,4224,3336,1087,396,0,3.04,0.39,7.75,0.041785333,0.540264,0.025941888,20.04920023,0.101569682,2.333743604,0,24.139905,NA,3946589.47,5.48E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,4.97,89.53,0.75
GL47_DN_3,Caucasus Mountains,17.09.19,14:31,2.4,7.35,28.1,33.9,Kashkatash ,43.2106,42.6841,2573,43.2203,42.6839,2177,4224,3336,1087,396,0,3.04,0.39,7.75,0.040395667,1.229045,0.15991364,5.192390409,0.256654507,2.614594322,0.218356232,36.823805,NA,3402015.79,2.45E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,4.97,89.53,0.75
GL48_UP_1,Caucasus Mountains,18.09.19,10:59,1,7.91,76.3,9.2,Djankuat,43.2032,42.7503,2766,43.2034,42.7501,2760,3829,3302,29,6,315,2.44,0.67,3.61,0.006356667,0,0.017934312,0.296639309,0.04125421,1.585341759,0.014328869,66.71553,52318.25133,4354981.11,3.16E-05,106.65,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.52,232.94,0.59
GL48_UP_2,Caucasus Mountains,18.09.19,10:59,1,7.91,76.3,9.2,Djankuat,43.2032,42.7503,2766,43.2034,42.7501,2760,3829,3302,29,6,315,2.44,0.67,3.61,0.038353,0,0.034520118,1.748228822,0.065320478,2.230414,0.020425852,59.268795,NA,4059886.42,4.85E-05,106.65,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.52,232.94,0.59
GL48_UP_3,Caucasus Mountains,18.09.19,10:59,1,7.91,76.3,9.2,Djankuat,43.2032,42.7503,2766,43.2034,42.7501,2760,3829,3302,29,6,315,2.44,0.67,3.61,0.011656667,0,0.021617877,0.587907696,0.053861627,1.704025245,0.024268739,65.077825,NA,4665505.68,4.28E-05,106.65,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.52,232.94,0.59
GL48_DN_1,Caucasus Mountains,18.09.19,14:36,3.9,7.85,75.9,233.7,Djankuat,43.2032,42.7503,2766,43.2088,42.7396,2642,3829,3304,1075,124,315,2.73,0.33,8.4,0.009819,0.219764,0.018314434,2.547596517,0.108079824,2.245450071,0.034529234,111.11495,NA,6623799.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,5.73,172.59,1.28
GL48_DN_2,Caucasus Mountains,18.09.19,14:36,3.9,7.85,75.9,233.7,Djankuat,43.2032,42.7503,2766,43.2088,42.7396,2642,3829,3304,1075,124,315,2.73,0.33,8.4,0.007130667,0,0.011721639,1.375090284,0.041914298,1.646965785,0.01533505,152.38815,NA,8277775.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,5.73,172.59,1.28
GL48_DN_3,Caucasus Mountains,18.09.19,14:36,3.9,7.85,75.9,233.7,Djankuat,43.2032,42.7503,2766,43.2088,42.7396,2642,3829,3304,1075,124,315,2.73,0.33,8.4,0.007120667,0.173139,0.013163037,0.673908553,0.032404955,1.695065765,0.022130536,135.08605,NA,4955879.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,5.73,172.59,1.28
GL49_UP_1,Caucasus Mountains,19.09.19,11:38,1.9,7.83,87.7,11.3,Djantugan,43.1978,42.7389,2825,43.198,42.7382,2799,3784,3251,63,26,315,0.5,0.64,0.78,0.017017,1.174408,0.037989662,1.149961908,0.119850999,2.070271941,0.045129937,64.58135,NA,3670782.52,8.77E-05,158.8,NA,NA,NA,NA,NA,NA,NA,NA,0.17,2.78,259.69,0.56
GL49_UP_2,Caucasus Mountains,19.09.19,11:38,1.9,7.83,87.7,11.3,Djantugan,43.1978,42.7389,2825,43.198,42.7382,2799,3784,3251,63,26,315,0.5,0.64,0.78,0.023936667,0.145015,0.031902216,1.155894067,0.111702308,3.114108528,0.06499974,115.5328,NA,5635955.86,6.45E-05,158.8,NA,NA,NA,NA,NA,NA,NA,NA,0.17,2.78,259.69,0.56
GL49_UP_3,Caucasus Mountains,19.09.19,11:38,1.9,7.83,87.7,11.3,Djantugan,43.1978,42.7389,2825,43.198,42.7382,2799,3784,3251,63,26,315,0.5,0.64,0.78,0.020288667,0,0.026503616,1.058538963,0.126646709,2.478001606,0.035335184,104.13685,NA,4858731.44,0.000101171,158.8,NA,NA,NA,NA,NA,NA,NA,NA,0.17,2.78,259.69,0.56
GL49_DN_1,Caucasus Mountains,19.09.19,14:16,4.1,7.68,89.9,14.4,Djantugan,43.1978,42.7389,2825,43.1992,42.7342,2741,3780,3234,413,84,315,0.56,0.47,1.18,0.027558667,0,0.073836419,3.9823737,0.151217809,4.713980413,0.063305007,107.91855,NA,12322965.8,5.75E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,2.29,208.85,0.26
GL49_DN_2,Caucasus Mountains,19.09.19,14:16,4.1,7.68,89.9,14.4,Djantugan,43.1978,42.7389,2825,43.1992,42.7342,2741,3780,3234,413,84,315,0.56,0.47,1.18,0.036984667,1.015135,0.079948402,4.552310005,0.287110527,6.825496307,0.100038279,164.55645,NA,9052427.57,6.11E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,2.29,208.85,0.26
GL49_DN_3,Caucasus Mountains,19.09.19,14:16,4.1,7.68,89.9,14.4,Djantugan,43.1978,42.7389,2825,43.1992,42.7342,2741,3780,3234,413,84,315,0.56,0.47,1.18,0.014621667,1.032552,0.043817171,3.804235197,0.136817374,6.035904738,0.075354237,94.67405,NA,12067349.5,5.41E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,2.29,208.85,0.26
GL50_UP_1,Caucasus Mountains,20.09.19,12:03,0.8,7.89,83.9,10.7,Shkhelda,43.1946,42.6478,2386,43.1952,42.6484,2364,4267,3321,84,22,45,11.27,0.48,23.69,0.009853,0.043334,0.009098429,0.729558604,0.106721524,0.93610222,0.001266271,64.858525,NA,2827543.5,1.65E-05,118.7666667,NA,NA,NA,NA,NA,NA,NA,NA,1.16,6.71,262.04,0.67
GL50_UP_2,Caucasus Mountains,20.09.19,12:03,0.8,7.89,83.9,10.7,Shkhelda,43.1946,42.6478,2386,43.1952,42.6484,2364,4267,3321,84,22,45,11.27,0.48,23.69,0.002656667,0.629254,0.005384706,0.17047522,0.025985427,1.104853447,0.008886243,51.10345,NA,4312868.74,6.09E-06,118.7666667,NA,NA,NA,NA,NA,NA,NA,NA,1.16,6.71,262.04,0.67
GL50_UP_3,Caucasus Mountains,20.09.19,12:03,0.8,7.89,83.9,10.7,Shkhelda,43.1946,42.6478,2386,43.1952,42.6484,2364,4267,3321,84,22,45,11.27,0.48,23.69,0.009706333,0,0.002726168,0.336134658,0.014277575,0.738213937,2.83E-05,73.383455,NA,2773706.49,1.19E-05,118.7666667,NA,NA,NA,NA,NA,NA,NA,NA,1.16,6.71,262.04,0.67
GL50_DN_1,Caucasus Mountains,20.09.19,15:20,2,7.81,80.4,19.1,Shkhelda,43.1946,42.6478,2386,43.208,42.6511,2212,4267,3283,1525,174,45,13.72,0.39,35.02,0.040711,0.22293,0.02561547,2.161685712,0.375697509,2.195216832,0.014628217,68.6241,NA,9249497.45,9.25E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,3.35,222.07,0.5
GL50_DN_2,Caucasus Mountains,20.09.19,15:20,2,7.81,80.4,19.1,Shkhelda,43.1946,42.6478,2386,43.208,42.6511,2212,4267,3283,1525,174,45,13.72,0.39,35.02,0.027668333,0.052376,0.023188021,1.79446985,0.171383284,2.049199547,0.011375806,13.57368,NA,9762128.7,9.88E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,3.35,222.07,0.5
GL50_DN_3,Caucasus Mountains,20.09.19,15:20,2,7.81,80.4,19.1,Shkhelda,43.1946,42.6478,2386,43.208,42.6511,2212,4267,3283,1525,174,45,13.72,0.39,35.02,0.078774667,0.215322,0.04307718,1.845919544,0.181525349,2.818197332,0.139908586,126.3837,NA,13048256.5,3.29E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,3.35,222.07,0.5
GL51_UP_1,Caucasus Mountains,22.09.19,10:13,1,8.06,81.6,40.8,Bashkara,43.2097,42.7247,2576,43.2099,42.7242,2576,4216,3185,47,0,0,4.42,0.52,8.49,0.116456,3.032732,0.047256382,28.77283316,0.184776895,5.042857413,0.045229793,121.3828,88320.20633,24864581.9,7.21E-05,166.5,0.66369,0.75602,1.24994,9.05976,NA,NA,NA,NA,0.57,18.17,247.13,1.38
GL51_UP_2,Caucasus Mountains,22.09.19,10:13,1,8.06,81.6,40.8,Bashkara,43.2097,42.7247,2576,43.2099,42.7242,2576,4216,3185,47,0,0,4.42,0.52,8.49,0.116893,0.558682,0.060892994,15.48981978,0.209418903,5.394448685,0.060898175,64.90435,NA,29261353.3,9.23E-05,166.5,0.66369,0.75602,1.24994,9.05976,NA,NA,NA,NA,0.57,18.17,247.13,1.38
GL51_UP_3,Caucasus Mountains,22.09.19,10:13,1,8.06,81.6,40.8,Bashkara,43.2097,42.7247,2576,43.2099,42.7242,2576,4216,3185,47,0,0,4.42,0.52,8.49,0.068305,0,0.065845511,20.112228,0.212562574,5.767922171,0.064709798,40.0254,NA,20158707.3,7.64E-05,166.5,0.66369,0.75602,1.24994,9.05976,NA,NA,NA,NA,0.57,18.17,247.13,1.38
GL51_DN_1,Caucasus Mountains,22.09.19,13:30,2.5,8.24,83.4,38.4,Bashkara,43.2097,42.7247,2576,43.2133,42.7148,2466,4216,3197,898,110,0,4.47,0.47,9.54,0.506979,1.532474,3.170993367,2.065437425,2.197363863,5.48589712,0.10785352,71.304405,NA,38216920.8,0.000178429,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,12.6,241.53,1.51
GL51_DN_2,Caucasus Mountains,22.09.19,13:30,2.5,8.24,83.4,38.4,Bashkara,43.2097,42.7247,2576,43.2133,42.7148,2466,4216,3197,898,110,0,4.47,0.47,9.54,0.218531667,1.319375,0.071203206,4.483075451,0.231472972,6.990080996,0.162903238,74.8572,NA,37567902.7,0.000149481,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,12.6,241.53,1.51
GL51_DN_3,Caucasus Mountains,22.09.19,13:30,2.5,8.24,83.4,38.4,Bashkara,43.2097,42.7247,2576,43.2133,42.7148,2466,4216,3197,898,110,0,4.47,0.47,9.54,0.330091,1.504325,15.1602668,3.457224028,0.483618205,7.499349503,0.240503336,89.483825,NA,43141369.6,0.000138942,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,12.6,241.53,1.51
GL52_UP_1,Caucasus Mountains,23.09.19,11:33,5,7.17,19.9,52.4,Terskol,43.3004,42.502,3279,43.291,42.5067,2709,5597,4028,1108,570,135,7.34,0.61,11.99,0.006012,0,0.004063991,0.055867025,0.02693826,0.384691021,0.042330296,14.596235,24159.95633,1285117.62,NA,129.9666667,2.70643,0.351453,0.23683,0.551997,0.241863,1.204162,NA,NA,63.45,3.63,235.15,1.61
GL52_UP_2,Caucasus Mountains,23.09.19,11:33,5,7.17,19.9,52.4,Terskol,43.3004,42.502,3279,43.291,42.5067,2709,5597,4028,1108,570,135,7.34,0.61,11.99,0.013647667,0,0.005035932,0.125215998,0.013108328,0.394871412,0.004915337,24.52294,NA,1709268.57,1.19E-05,129.9666667,2.70643,0.351453,0.23683,0.551997,0.241863,1.204162,NA,NA,63.45,3.63,235.15,1.61
GL52_UP_3,Caucasus Mountains,23.09.19,11:33,5,7.17,19.9,52.4,Terskol,43.3004,42.502,3279,43.291,42.5067,2709,5597,4028,1108,570,135,7.34,0.61,11.99,0.012305333,0,0.014601639,0.332992491,0.024984211,0.206444994,0.020066063,41.542415,NA,3210527.11,1.67E-05,129.9666667,2.70643,0.351453,0.23683,0.551997,0.241863,1.204162,NA,NA,63.45,3.63,235.15,1.61
GL52_DN_1,Caucasus Mountains,23.09.19,14:23,5.7,7.4,22.5,48.1,Terskol,43.3004,42.502,3279,43.2753,42.5128,2387,5597,4030,2927,892,135,7.36,0.4,18.39,0.007409,0,0.026315232,0.406806596,0.075876728,0.720171981,0.058198653,62.351,62901.63733,11422714.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.22,3.23,145.58,1.97
GL52_DN_2,Caucasus Mountains,23.09.19,14:23,5.7,7.4,22.5,48.1,Terskol,43.3004,42.502,3279,43.2753,42.5128,2387,5597,4030,2927,892,135,7.36,0.4,18.39,0.015689,0.520326,0.026086108,0.2833957,0.104799164,0.600958069,0.042737549,85.72735,NA,4617360.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.22,3.23,145.58,1.97
GL52_DN_3,Caucasus Mountains,23.09.19,14:23,5.7,7.4,22.5,48.1,Terskol,43.3004,42.502,3279,43.2753,42.5128,2387,5597,4030,2927,892,135,7.36,0.4,18.39,0.016240667,0,0.01471687,0.119706169,0.06692971,0.284626768,0.052304286,62.993825,NA,6617482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.22,3.23,145.58,1.97
